-0.035487,0.013668,0.021229
-0.032998,0.027038,0.023234
-0.025112,-0.023695,0.035005
-0.030606,-0.007617,0.021520
-0.033123,-0.004909,0.021046
-0.027535,0.008700,0.024833
-0.023982,0.015280,0.045694
-0.027141,0.019629,0.025745
-0.029309,-0.006833,0.022357
-0.027363,-0.001818,0.024968
-0.082310,0.028352,0.096236
-0.029078,-0.012999,0.022419
-0.026352,-0.010351,0.030641
-0.026404,0.021100,0.023745
-0.028813,0.002353,0.022797
-0.030494,-0.011963,0.021532
-0.034182,-0.018212,0.020702
-0.025578,-0.002590,0.045625
-0.030709,-0.019567,0.030744
-0.029182,-0.013320,0.022349
-0.060530,0.028476,0.070145
-0.024931,-0.031684,0.030633
-0.026058,0.019553,0.041647
-0.032375,-0.013578,0.021066
-0.028088,-0.018901,0.022970
-0.040968,-0.000776,0.046391
-0.027296,-0.004842,0.025075
-0.014675,0.018808,0.036939
-0.027683,-0.019643,0.026775
-0.032903,-0.022938,0.020862
-0.011429,0.019638,0.023788
-0.011066,0.020299,0.017327
-0.028079,-0.020247,0.031024
-0.031326,-0.023569,0.021122
-0.029802,0.016874,0.022364
-0.033312,0.027159,0.023182
-0.015261,0.018468,0.036845
-0.014865,0.019662,0.018797
-0.027947,-0.010930,0.023417
-0.030601,0.017707,0.021867
-0.031763,0.011447,0.021478
-0.072797,0.028424,0.081139
-0.030099,0.015138,0.022152
-0.020813,-0.025380,0.037494
-0.030829,-0.002939,0.021460
-0.027503,-0.019704,0.024185
-0.028692,-0.024586,0.030790
-0.027803,0.019395,0.024427
-0.033474,0.010783,0.021178
-0.027750,-0.021435,0.023498
-0.030762,0.008787,0.021644
-0.032486,0.012233,0.021364
-0.023211,0.016011,0.045704
-0.032269,-0.002270,0.039988
-0.033167,0.005223,0.021162
-0.021857,0.019658,0.019528
-0.015577,-0.031190,0.037171
-0.023078,-0.035122,0.035937
-0.024763,-0.033296,0.030738
-0.031760,0.010933,0.021472
-0.025150,-0.011134,0.030760
-0.030426,-0.003840,0.021686
-0.035422,0.005887,0.021123
-0.015655,-0.029848,0.038155
-0.028747,0.014813,0.023008
-0.011688,0.019591,0.033747
-0.041326,-0.008700,0.060017
-0.018352,-0.020987,0.041385
-0.025581,0.010877,0.056944
-0.031914,-0.020920,0.021055
-0.039999,0.002228,0.047132
-0.027332,-0.009404,0.024874
-0.019753,0.013110,0.045734
-0.035294,-0.007581,0.055362
-0.040750,0.028593,0.045529
-0.024447,-0.020320,0.057413
-0.015043,0.019630,0.025483
-0.010866,-0.029726,0.031738
-0.012883,0.019667,0.017613
-0.028747,0.014630,0.023005
-0.025506,-0.038603,0.034595
-0.024592,-0.035664,0.030834
